video_id,title,description,upload_date,view_count,duration,video_url,podcast_name,like_count,comment_count,favorite_count,tags,thumbnail_url,published_at
CsHdHrg-B4c,Get off the hamster wheel! #podcast #jayshetty #financialadvice,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250220,14646,PT2M18S,https://www.youtube.com/watch?v=CsHdHrg-B4c,Jay Shetty – On Purpose,1473,15,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/CsHdHrg-B4c/hqdefault.jpg,2025-02-20T15:00:24Z
LQltgNO5wQM,Scott Galloway shares the best and worst wealth advice he's received. #podcast #jayshetty #money,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250219,38147,PT11S,https://www.youtube.com/watch?v=LQltgNO5wQM,Jay Shetty – On Purpose,1507,10,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/LQltgNO5wQM/hqdefault.jpg,2025-02-19T16:34:40Z
UnWpPRuge4Y,The past vs. today when it comes to money. #podcast #jayshetty #moneytips #financialadvice,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250218,42652,PT2M10S,https://www.youtube.com/watch?v=UnWpPRuge4Y,Jay Shetty – On Purpose,2095,43,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/UnWpPRuge4Y/hqdefault.jpg,2025-02-18T18:07:45Z
FBw5sLxA1tI,Ready to build real wealth? Watch my latest video. #podcast #jayshetty #moneytips #scottgalloway,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250217,6371,PT1M34S,https://www.youtube.com/watch?v=FBw5sLxA1tI,Jay Shetty – On Purpose,323,3,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/FBw5sLxA1tI/hqdefault.jpg,2025-02-17T15:39:08Z
wmtCENAmYmU,Scott Galloway: The ONLY Savings Strategy You Need In Your 20s & 30s (Start With 3%),"Financial expert, Scott Galloway breaks down the uncomfortable truth about what's really happening with wealth in America, and reveals the surprising strategy that could change your financial future.  If you've been struggling to make ends meet, wondering why you're not earning enough, or seeking financial security, this conversation is a must-listen.

If you liked this episode, watch this next - https://www.youtube.com/watch?v=uLPz0WmYv_E&themeRefresh=1

In this interview, we discuss:
0:00 - Introduction 
2:00 - Why Are 30-year-olds Earning Less?
6:07 - What Can They Do To Change This For Themselves?
10:52 - How Do I Save? 
16:19 -  What Blocks Us From Making Money? 
22:39 - Should Young People Aspire For The American Dream? 
25:02 - Financial Security: What To Pursue
31:35 - Rewiring Your Stressful Relationship With Money
38:03 - Communicate About Money In Healthy Relationships
41:03 - Talent Over Passion
45:52 - Finding Your Talent
49:26 - Every Experience Is An Added Skill
55:22 - Forgive Yourself
59:15 - Prioritizing And Evaluating Your Efforts 
1:03:23 - Building A “Great” Mindset
1:08:29 - The Financial Content
1:12:49 - Summary
1:13:41 - Scott on Final Five

Join over 750,000 people to receive my most transformative wisdom directly in your inbox every single week with my free newsletter. Subscribe here - https://news.jayshetty.me/subscribe.

Episode Resources:
https://www.profgalloway.com/
https://www.instagram.com/profgalloway?igsh=bjZhNTBjNHcyOHg=
https://vm.tiktok.com/ZMkp3VRVA/
https://www.linkedin.com/in/profgalloway?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app
https://youtube.com/@TheProfGPod?si=KRDhN_PATfSOWKBZ
https://x.com/profgalloway?t=2QP_OH7xGR9FEf5XrTMTAw&s=09

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250217,172516,PT1H29M45S,https://www.youtube.com/watch?v=wmtCENAmYmU,Jay Shetty – On Purpose,3929,394,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships, scott galloway, scott galloway interview, professor scott galloway, scott galloway podcast, scott galloway advice, scott galloway finanical exert, scott galloway jay shetty, money habits, money advice, personal finance",https://i.ytimg.com/vi/wmtCENAmYmU/hqdefault.jpg,2025-02-17T14:01:07Z
oe12s7rQnVk,You have to do what makes you happy. #jayshetty #podcast #advice,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250216,11058,PT1M35S,https://www.youtube.com/watch?v=oe12s7rQnVk,Jay Shetty – On Purpose,387,15,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/oe12s7rQnVk/hqdefault.jpg,2025-02-16T04:14:32Z
gLG1Ycsdhdo,Jealousy is a powerful emotion. #jealousy #advice #jayshetty,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250213,8763,PT58S,https://www.youtube.com/watch?v=gLG1Ycsdhdo,Jay Shetty – On Purpose,416,16,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/gLG1Ycsdhdo/hqdefault.jpg,2025-02-13T16:10:38Z
8qw8vT1PBVw,What's the most important question to ask in relationships? #jayshetty #stephanspeaks #love #advice,"Episode Resources:

https://www.instagram.com/jayshetty
https://www.facebook.com/jayshetty/
https://x.com/jayshetty
https://www.linkedin.com/in/shettyjay/
https://www.youtube.com/@JayShettyPodcast
http://jayshetty.me",20250212,23069,PT15S,https://www.youtube.com/watch?v=8qw8vT1PBVw,Jay Shetty – On Purpose,1335,18,0,"Jay Shetty, Jay Shetty Podcast, Jay Shetty Interview, On Purpose Podcast, Jay Shetty Inspiration, Jay Shetty Motivation, Jay Shetty Video, Self help, Self improvement, Self development, entrepreneur, success habits, purpose podcast, Jay Shetty relationships",https://i.ytimg.com/vi/8qw8vT1PBVw/hqdefault.jpg,2025-02-12T21:05:01Z
geP7WfIvlF4,"LIVE: The Tom Bilyeu Show Prep! - AI, Politics, Your Questions, & More!","Prepping and shooting the Tom Bilyeu Show!

Talking about AI, Politics, Tech, and More!",20250221,12352,PT2H33M44S,https://www.youtube.com/watch?v=geP7WfIvlF4,Tom Bilyeu – Impact Theory,311,45,0,,https://i.ytimg.com/vi/geP7WfIvlF4/hqdefault.jpg,2025-02-21T18:34:53Z
Gi3u0qU14bk,Dictator or Hero Trump Slams Zelenskyy Slashes $177B In Benefits & Teases Doge Dividend | Tom Bilyeu,"American Alternative Assets: If you're ready to explore gold as part of your investment strategy, call 1-888-615-8047 or go to https://impacttheory.co/TomGetsGoldFeb
ButcherBox: Choose either grass-fed ground beef, top sirloin or organic chicken breast to get free in every box for an entire year. Plus, get an extra $20 off your first box when you use code IMPACT at  https://impacttheory.co/ButcherBoxITFeb25 

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )

In this episode of Impact Theory, I take you on a deep dive into the whirlwind of current events that are shaping our world. From the complex international dynamics involving Trump, Zelensky, and Putin, to the economic strategies underlying America's defense and fiscal policies, Drew and I unravel the nuanced geopolitical narratives at play. We'll discuss Trump's controversial statements and his negotiation tactics, as well as the potential revival of the warrior ethos under Pete Hegseth's defense initiatives. Our exploration extends into societal issues with a look at RFK's approach to transparency in healthcare and the significant advancements in robotics technology. Through this conversation, we provide insightful commentary and speculate on the implications for America's future. Join us in exploring these critical issues, the challenges they present, and the opportunities they unlock for society.

00:00 Trump's Negotiation Strategy with Putin

06:18 Trump, Putin, Zelensky Power Struggle

18:58 Peace Through Leverage and Threats

21:59 DOGE Dividend

30:51 Reviving America's Pioneer Spirit

35:45 ""Accountability and Warrior Ethos""

42:53 Empire Collapse: Financial Overreach

45:07 Supply Chain Dependency Weakens West

51:14 HHS Optimism Highlights

58:18 ""Human Nature and Moral Ambiguity""

01:02:11 ""Optimal Conversation Setup Tips""

Trump, Zelensky, dictator, Russia, illegal immigrants, benefits, Doge, taxpayers, warrior spirit, RFK, health, Hamas, household robots, presidential tweet, Ukraine, Putin, leverage, sovereignty, negotiation, leverage, America first, cost savings, taxpayer benefits, EPA, NGO funding, autism, overmedication, ADD, chronic diseases, healthy kids, robotics, AI.",20250221,44348,PT1H5M55S,https://www.youtube.com/watch?v=Gi3u0qU14bk,Tom Bilyeu – Impact Theory,1404,774,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/Gi3u0qU14bk/hqdefault.jpg,2025-02-21T14:00:07Z
nLtdb2oNtvQ,Missing $4.7 Trillion?! The Shocking Audit That Could Expose Everything | Tom Bilyeu Show,"OpusClip: Get your first month of Opus Pro FREE at https://impacttheory.co/OpusClipITFeb 
ITU: Ready to breakthrough your biggest business bottleneck? Apply to work with me 1:1 - https://impacttheory.co/SCALE

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )

Welcome to another exciting episode of Impact Theory, where I'm diving into an array of fascinating topics alongside my co-host, Drew. In this episode"",we kick things off by discussing the staggering revelation of a missing $4.7 trillion from the US Treasury. This shocking discovery leads us into a deep conversation about government transparency and efficiency, asking the tough questions about how such oversight is possible.

We also explore the potential involvement of Elon Musk in auditing Fort Knox and delve into the volatile world of meme coins, contemplating their impact on the market and the consequences of their unpredictable nature. I draw intriguing parallels between the swift advancements in AI and historical patterns, pondering the Nobel Prize-winning potential of artificial intelligence.

Join us as we engage in thought-provoking debates on free speech, the responsibilities that come with influence, and the moral intricacies of personal relationships. We explore Meta's groundbreaking technology that may soon allow us to read minds, and consider the societal implications of AI-generated virtual civilizations. This episode is packed with explorations of how technology intersects with our daily lives and how it could shape our future. So, tune in as Drew and I navigate these complex discussions, offering insights that challenge us all to think critically about the rapidly evolving world we inhabit and the future that technology is crafting for us.


00:00 Government Inefficiency and Lack of Evolution

05:31 Government Growth Critique

07:55 Fort Knox Conspiracy

12:03 Bitcoin: Controversial US Monetary Strategy

14:38 Grok winning the Fields Medal

18:14 AI-Driven Clean Water Solutions

20:10 AI Revolutionizing Game Development

26:14 Minecraft AI

29:26 Quantum Physics and Perception

33:08 AI Art: Efficiency vs. Authenticity

35:25 Unleashing Creativity in Art

38:14 AI-Thought to Text

41:01 Caution on Trump and Power

45:22 German Free Speech and Authority Dynamics

48:57 Critique of Financial Systems

53:05 ""Trust and Betrayal in Relationships""

Doge Chronicles, missing $4.7 trillion, treasury audit, Fort Knox, president of Argentina, meme coin, Trump, criminal context, Grok Three, Nobel Prize, Meta, AI reading minds, energy dominance, EO, Ashley St. Clair, Elon baby, Germany, modern Gestapo, memes, U.S. treasury, government expenditures, Velocity Made Good, Elon Musk, government incompetence, taxes, rehypothecation, banking system, Fields Medal, bitcoin reserve, AI agents, Minecraft civilization.",20250219,96455,PT1H2M12S,https://www.youtube.com/watch?v=nLtdb2oNtvQ,Tom Bilyeu – Impact Theory,2759,898,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/nLtdb2oNtvQ/hqdefault.jpg,2025-02-19T14:00:07Z
hlbXvjvH6RA,Wall Street’s Dirty Secret: How to Play the Investing Game & Win BIG! | Anthony Pompliano,"iTrust Capital: Use code IMPACT when you sign up and fund your account to get a $100 bonus at https://impacttheory.co/iTrustCapitalITFeb 
ITU: Ready to breakthrough your biggest business bottleneck? Apply to work with me 1:1 - https://impacttheory.co/SCALE

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )

In this episode of Impact Theory with Tom Bilyeu, Tom sits down for an insightful conversation with Anthony Pompliano to explore future investment strategies and the evolving landscape of financial markets. Anthony shares his 2025 investing primer, highlighting key principles such as dollar cost averaging and the long-term resilience of assets like the S&P 500, NASDAQ, and Bitcoin. The discussion delves into the shift from industrial manufacturing to software-oriented businesses, the role of emerging technologies like AI, and the impact of inflation on wealth distribution. Anthony and Tom dive deep into the implications of cultural energy on the market, the potential risks and opportunities associated with meme coins, and the evolving intersection of politics, technology, and finance. With a focus on empowering individuals through understanding and decision-making, this episode offers a comprehensive look at navigating the world of investments and the broader economic landscape. Join Tom and Anthony as they unpack complex ideas to help you formulate a strategy for both financial and personal growth in an ever-changing world.

Investing strategy, dollar cost averaging, S&P 500, NASDAQ, Bitcoin, risk profiles, AI and Bitcoin, technology companies, industrial businesses, capital efficiencies, venture capitalist, long-term trends, software industry, innovation, cryptocurrency, meme coins, stock market, prediction markets, inflation, interest rates, U.S. economy, tariffs, manufacturing, U.S. national debt, Biden administration, Trump administration, H1B visas, education, immigration policy, strategic Bitcoin reserve.",20250218,40192,PT2H41M12S,https://www.youtube.com/watch?v=hlbXvjvH6RA,Tom Bilyeu – Impact Theory,1124,294,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/hlbXvjvH6RA/hqdefault.jpg,2025-02-18T14:00:51Z
ILxY6J_9_D0,What Trump & Elon Don’t Want You to See About Their Plan to Audit the IRS | Tom Bilyeu Show,"Tax Network USA: Stop looking over your shoulder and put your IRS troubles behind you. Call 1-800-958-1000 or visit https://impacttheory.co/TaxNetworkITFeb 
ITU: Ready to breakthrough your biggest business bottleneck? Apply to work with me 1:1 - https://impacttheory.co/SCALE

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )


In this riveting episode of Impact Theory, I, Tom Bilyeu, along with my co-host, Lisa Bilyeu, navigate through an array of breaking news and thought-provoking topics that are sure to keep you on the edge of your seat. Together, we explore the tumultuous landscape of conspiracy theories surrounding the alleged Doge.gov hack and unravel the complex discussion on IRS audits and the necessity for government transparency. We delve into the economic ripples from Trump's audacious notion of Canada as the 51st state and examine the eye-opening notion that money printing might be the actual catalyst propelling the stock market's perceived growth.

Lisa and I engage in deep discussions about the dynamics of working from home, the fiery debate over Ohio’s controversial abortion laws, and the transformative role of AI in our daily lives. This episode offers you an unvarnished look into the intricacies of today’s world, prompting reflections on the narratives shaping our society. I invite you to join us as we dissect these current events, economic truths, and the future of technology, all in an effort to make sense of the chaos around us.

00:00 Intro
01:09 IRS Dissection Begins
22:33 Do your Taxes Now
23:40 Property Values
24:34 USA Canada Relations
34:30 Who Bombed Chernobyl?
38:36 The Democrats Call For Censorship
47:14 Jamie Dimon Calls Out WFH
55:53 Fines For Nuts?
01:04:32 Ai Rizz Assist? 

Doge.gov hack, IRS investigation, Elon Musk, money printing, inflation, IRS agents, Trump 51st state, Canada 51st state, Chernobyl bombing, Putin, Zelensky, Nordstream pipeline, censorship, Jamie Dimon work from home, work efficiency, Ohio ejaculation law, abortion debate, AI chat dating, AI in relationships, finance expert, economic transparency, Trump and Elon partnership, territorial acquisition, federal vs state rights, top-down control, social media manipulation, freedom of speech, company efficiency, strategic acquisition, realpolitik",20250217,116536,PT1H14M22S,https://www.youtube.com/watch?v=ILxY6J_9_D0,Tom Bilyeu – Impact Theory,4538,1649,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/ILxY6J_9_D0/hqdefault.jpg,2025-02-17T14:00:07Z
bREpOavvx80,"The Deep State is Being Unmasked Here's What’s Really Happening, US AID & RFK  | Tom Bilyeu Show","American Alternative Assets: If you're ready to explore gold as part of your investment strategy, call 1-888-615-8047 or go to https://impacttheory.co/TomGetsGold 
ITU Scaling: Scaling your business shouldn’t feel like guesswork. Apply now for coaching with me and let’s create a clear, scalable growth plan at https://tombilyeu.com/scale

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )

Welcome to this episode of Impact Theory with Tom Bilyeu, where we dive into the complexities of global politics, the rapid advancements of AI, and the transformative shifts within the entertainment industry. In today's discussion, Tom and co-host Drew explore the revelations from Mike Benz's appearance on Joe Rogan, where deep state spending and governmental manipulation come under scrutiny. As they unravel these layers, they delve into the Machiavellian nature of political power and its implications for the global stage.

Additionally, we explore the astronomical growth of AI as Sam Altman projects a 300% annual improvement, signaling a massive change for coders and creators alike. As we navigate this landscape, the conversation also touches on the challenges and opportunities posed by the disaggregation of traditional media gatekeepers, driven by AI innovations.

In the realm of international news, we look at the unfolding geopolitical dynamics as Trump hints at potential land concessions in Ukraine and the ongoing tensions in Gaza. Tune in as Tom Bilyeu and Drew dissect these pressing issues, offering insights into how we can understand and adapt to the rapidly changing world around us.


00:00 Intro

00:52 How Covert Ops Find Loopholes

12:22 Dark History Of US War Tactics

20:30 Get Your Money Right

21:41 Sam Altman Goes Exponential 

26:55 AI Is Breaking Hollywood

37:37 Russia Is Keeping The Land

41:48 Hamas Rejects Trumps Deal

48:06 RFK Confirmed!

Doge spending, Mike Benz, Joe Rogan, Trump Gaza, King of Jordan, Palestinians, Russia Ukraine, Hamas, AI improvement, RFK, JFK files, Senate, Cash Patel, deep state, US aid, government influence, Machiavellians, political animal, elite class, Colonel Jessup, secrecy, deep state manipulation, government spending, power politics, USAID, Ukraine Russia negotiations, Sam Altman, AI growth, content creation, entertainment industry.",20250214,89391,PT52M36S,https://www.youtube.com/watch?v=bREpOavvx80,Tom Bilyeu – Impact Theory,2915,626,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/bREpOavvx80/hqdefault.jpg,2025-02-14T14:00:08Z
YBXvKM3Xpu8,"Elon vs. Sam: The Billion-Dollar AI War Just Got Personal + DOGE, Gaza, Kanye | Tom Bilyeu Show","iTrust Capital: Use code IMPACT when you sign up and fund your account to get a $100 bonus at https://impacttheory.co/iTrustCapitalITFeb 
ITU Scaling: Ready to breakthrough your biggest business bottleneck? Apply to work with me 1:1 https://impacttheory.co/SCALE 

Do you need my help?
STARTING a business: join me here inside ZERO TO FOUNDER (https://tombilyeu.com/zero-to-founder)

SCALING a business: click here to see if you qualify (https://tombilyeu.com/scale)

Get the exact systems, mindset shifts, and principles that built a $1B brand delivered straight to your inbox every week. Subscribe for free (https://tombilyeu.com) 

Check out our Video game - Project Kyzen: (https://projectkyzen.io/)
Catch Me Streaming on Twitch - ( https://twitch.tv/tombilyeu  )


Welcome to another episode of Impact Theory, where I, Tom Bilyeu, take you on a journey through the rapidly evolving worlds of technology, politics, and innovation. In today's episode, co-host Drew and I tackle a wide array of topics, starting with the geopolitical implications of AI development and regulation. We delve into the never-ending drama between tech titans like Elon Musk and Sam Altman. Join me as I discuss the competitive tug-of-war for AI dominance between the U.S., China, and the European Union. We’ll explore business valuations, negotiation tactics, and even the unsettling rise of divisive rhetoric on social media. I also reflect on society’s complex views on age and competence in the workforce, and the exhilarating pace of breakthroughs in quantum computing. As always, my goal is to provide insights that not only inform but also challenge you to think critically about the world around you. So grab your popcorn, settle in, and join me for an enlightening journey into the heart of modern innovation and societal transformation.

00:00 Europe's AI Summit: The Race to Superintelligence?

05:06 How Billions Are Spent but Nothing Built?

09:58 How Resisting AI Spurs Faster Automation

11:29 ""Can Humans Outsmart AI's Rise?""

15:02 Unlocking Success: Harnessing Culture's Hidden Cycle

20:31 Discover Elon's Surprising Influence on OpenAI's Success

23:35 Advice To Sam Altman

26:15 American Cold Civil War

28:45 How Courts Can Rein in Executive Orders

33:54 Did Young Minds Shape Independence? Unveiling a Historical Debate

37:03 Irony Of Doge Criticism

38:09 Why Does the Military Get Billions While Soldiers Need Food Stamps?

42:24 Unlocking Secrets: What Lies Beneath Phone Access?

45:15 ""What Happens When Agreements Shatter?""

48:33  Trump's Gaza Plan

53:22 Kanye On X

56:08 Unlocking Quantum Teleportation: The Future of Faster-Than-Light Travel


AI community, JD Vance, Elon Musk, Sam Altman, Doge, Trump, judiciary, constitutional crisis, U.S. cold Civil War, Hamas, Overton window, teleportation, AI safety, European Union, innovation, competition, artificial superintelligence, regulation, technological dominance, capital allocation, entrepreneurship, Twitter, XAI, OpenAI, market valuation, capital raising, Democratic governors, waste, fraud, abuse, fiscal cliff.",20250212,74811,PT58M5S,https://www.youtube.com/watch?v=YBXvKM3Xpu8,Tom Bilyeu – Impact Theory,2019,525,0,"Tom Bilyeu, Impact Theory, Motivation, Entrepreneurship, Self-Improvement, Success Mindset, Inspiration, AI, Leadership, Goal Setting, Productivity, Health, Overcoming Challenges, Positive Mindset, Inflation, Business, Education, Podcast, Optimization, Guest Interviews, Success Tips, Mental Health, Daily Habits, Self-Discipline, Best Quotes, Inspiring Stories, Resilience, Adaptability, Mental Clarity, Personal Development, Bitcoin, Finance, Strategic Business, Financial Management, Tech Trends",https://i.ytimg.com/vi/YBXvKM3Xpu8/hqdefault.jpg,2025-02-12T14:00:07Z
